Transaction_ID,Sale_Date,Car_Brand,Car_Model,Model_Year,Car_Type,Engine_Type,Color,Base_Price_NET,Tax_Rate (%),Tax_Amount,Total_Price_GROSS,Discount (%),Final_Price_GROSS,Customer_Age,Customer_Gender,Region,Salesperson_ID,Days_In_Inventory,Campaign_Name,Financed,Financing_Partner,Profit_Margin (%)
T0598,2024-05-12,Volkswagen,Tiguan,2022,Coupe,Electric,Blue,84349,23,19400.27,103749.27,7,96486.82,66,Male,Gdansk,S186,109,None,No,None,7.76
T0599,2024-04-24,Volkswagen,Golf,2023,Sedan,Diesel,White,166244,23,38236.12,204480.12,5,194256.11,67,Female,Warsaw,S103,69,SummerDeals,No,None,13.34
T0600,2024-01-01,Hyundai,Tucson,2021,Hatchback,Electric,Black,73850,23,16985.5,90835.5,7,84477.01,35,Male,Warsaw,S197,48,AutumnSales,No,None,17.18
T0601,2024-08-15,Toyota,RAV4,2020,Sedan,Hybrid,Blue,124576,23,28652.48,153228.48,10,137905.63,55,Male,Gdansk,S176,93,None,No,None,5.72
T0602,2024-05-26,Ford,Mondeo,2020,Sedan,Electric,Silver,180817,23,41587.91,222404.91,7,206836.57,41,Female,Wroclaw,S149,83,WinterClearance,Yes,LeasingPro,7.0
T0603,2024-01-18,Volkswagen,Tiguan,2022,Coupe,Petrol,Black,198443,23,45641.89,244084.89,10,219676.4,62,Female,Gdansk,S157,87,AutumnSales,Yes,AutoFin,5.32
T0604,2024-04-13,Toyota,Camry,2021,Coupe,Petrol,Gray,152917,23,35170.91,188087.91,0,188087.91,70,Male,Krakow,S194,60,Spring2024,Yes,None,18.46
T0605,2024-11-10,Toyota,Corolla,2024,Coupe,Electric,White,90661,23,20852.03,111513.03,10,100361.73,29,Male,Warsaw,S153,57,Spring2024,No,None,19.52
T0606,2024-10-21,Volkswagen,Passat,2021,SUV,Electric,Blue,63700,23,14651.0,78351.0,7,72866.43,31,Female,Gdansk,S150,84,AutumnSales,Yes,BankPolska,10.54
T0607,2024-04-16,Ford,Mondeo,2022,Coupe,Diesel,White,208951,23,48058.73,257009.73,5,244159.24,46,Male,Gdansk,S106,97,SummerDeals,Yes,None,18.56
T0608,2024-04-09,BMW,X5,2021,SUV,Petrol,White,175512,23,40367.76,215879.76,0,215879.76,51,Male,Poznan,S155,97,Spring2024,No,None,6.61
T0609,2024-03-13,Toyota,RAV4,2023,Sedan,Petrol,Gray,240960,23,55420.8,296380.8,3,287489.38,26,Male,Krakow,S114,96,None,No,None,7.16
T0610,2024-03-29,BMW,5 Series,2023,SUV,Hybrid,Black,184786,23,42500.78,227286.78,5,215922.44,62,Female,Krakow,S112,15,SummerDeals,No,None,14.74
T0611,2024-10-06,Toyota,Camry,2023,Coupe,Petrol,White,180539,23,41523.97,222062.97,3,215401.08,29,Female,Warsaw,S146,63,AutumnSales,No,None,11.77
T0612,2024-12-14,Hyundai,i30,2023,Sedan,Petrol,Red,226270,23,52042.1,278312.1,10,250480.89,29,Male,Warsaw,S127,67,SummerDeals,Yes,CreditPlus,9.91
T0613,2024-09-19,Toyota,Corolla,2022,Hatchback,Petrol,Black,187850,23,43205.5,231055.5,7,214881.61,37,Female,Wroclaw,S118,106,SummerDeals,No,None,8.91
T0614,2024-08-01,Volkswagen,Tiguan,2020,Hatchback,Hybrid,Black,156146,23,35913.58,192059.58000000002,5,182456.6,42,Male,Wroclaw,S145,96,Spring2024,No,None,19.21
T0615,2024-08-10,BMW,3 Series,2023,Hatchback,Petrol,Red,178219,23,40990.37,219209.37,7,203864.71,33,Female,Wroclaw,S169,17,Spring2024,No,None,11.66
T0616,2024-11-24,BMW,3 Series,2023,Sedan,Hybrid,Blue,107145,23,24643.35,131788.35,5,125198.93,48,Male,Krakow,S124,77,SummerDeals,Yes,CreditPlus,16.0
T0617,2024-04-05,Hyundai,Santa Fe,2020,SUV,Petrol,Silver,204775,23,47098.25,251873.25,10,226685.93,53,Female,Poznan,S147,8,SummerDeals,Yes,CreditPlus,18.94
T0618,2024-09-18,BMW,3 Series,2021,Sedan,Diesel,Blue,227317,23,52282.91,279599.91000000003,10,251639.92,45,Male,Warsaw,S101,36,AutumnSales,Yes,AutoFin,5.55
T0619,2024-10-16,Ford,Mondeo,2023,Hatchback,Hybrid,Black,246192,23,56624.16,302816.16000000003,5,287675.35,51,Female,Poznan,S126,54,SummerDeals,Yes,None,7.35
T0620,2024-03-07,Ford,Mondeo,2020,SUV,Diesel,Blue,68974,23,15864.02,84838.02,7,78899.36,61,Male,Wroclaw,S105,99,None,No,None,16.72
T0621,2024-11-11,Ford,Kuga,2021,Coupe,Diesel,White,149442,23,34371.66,183813.66,7,170946.7,35,Male,Poznan,S133,47,WinterClearance,No,None,8.6
T0622,2024-09-05,Volkswagen,Golf,2021,Coupe,Electric,Black,62339,23,14337.97,76676.97,5,72843.12,44,Male,Warsaw,S154,20,Spring2024,Yes,AutoFin,8.91
T0623,2024-11-21,Hyundai,Tucson,2023,Hatchback,Petrol,Black,244635,23,56266.05,300901.05,0,300901.05,60,Female,Warsaw,S179,42,WinterClearance,Yes,AutoFin,16.13
T0624,2024-10-10,Toyota,Corolla,2020,Sedan,Diesel,Red,188356,23,43321.88,231677.88,5,220093.99,54,Female,Krakow,S183,29,None,Yes,LeasingPro,8.53
T0625,2024-04-22,BMW,X5,2022,Sedan,Diesel,Red,203846,23,46884.58,250730.58000000002,0,250730.58,43,Male,Wroclaw,S162,74,WinterClearance,Yes,BankPolska,5.11
T0626,2024-06-01,Hyundai,i30,2021,Coupe,Hybrid,Red,111499,23,25644.77,137143.77,3,133029.46,44,Male,Poznan,S183,35,WinterClearance,Yes,LeasingPro,9.54
T0627,2024-12-11,Toyota,RAV4,2024,Coupe,Diesel,Silver,184969,23,42542.87,227511.87,3,220686.51,56,Female,Wroclaw,S158,23,AutumnSales,Yes,LeasingPro,14.77
T0628,2024-02-02,Hyundai,Tucson,2023,Coupe,Diesel,Red,160208,23,36847.84,197055.84,0,197055.84,26,Female,Wroclaw,S188,12,SummerDeals,Yes,AutoFin,7.83
T0629,2024-08-11,Toyota,RAV4,2020,Hatchback,Electric,Black,120495,23,27713.85,148208.85,5,140798.41,48,Male,Krakow,S166,81,None,No,None,9.01
T0630,2024-11-07,Toyota,Corolla,2024,Hatchback,Diesel,Black,77151,23,17744.73,94895.73,3,92048.86,30,Male,Wroclaw,S152,63,SummerDeals,No,None,10.61
T0631,2024-07-07,Volkswagen,Passat,2024,SUV,Petrol,Red,61194,23,14074.62,75268.62,10,67741.76,40,Male,Wroclaw,S100,95,SummerDeals,No,None,6.89
T0632,2024-06-23,BMW,3 Series,2022,Coupe,Hybrid,Gray,160898,23,37006.54,197904.54,3,191967.4,42,Male,Gdansk,S105,52,None,No,None,15.28
T0633,2024-12-12,Toyota,Camry,2021,Sedan,Petrol,Black,180108,23,41424.84,221532.84,10,199379.56,40,Male,Krakow,S113,10,None,No,None,12.07
T0634,2024-12-26,Hyundai,Tucson,2021,Hatchback,Diesel,Silver,240147,23,55233.81,295380.81,10,265842.73,30,Female,Wroclaw,S166,82,None,Yes,None,14.49
T0635,2024-09-13,Volkswagen,Golf,2022,Coupe,Diesel,Blue,62442,23,14361.66,76803.66,5,72963.48,67,Female,Krakow,S163,70,Spring2024,No,None,18.39
T0636,2024-02-21,Toyota,RAV4,2023,SUV,Diesel,Black,190801,23,43884.23,234685.23,3,227644.67,55,Female,Poznan,S144,66,WinterClearance,No,None,16.05
T0637,2024-06-30,Volkswagen,Passat,2022,Sedan,Electric,Red,204928,23,47133.44,252061.44,10,226855.3,57,Male,Warsaw,S108,34,Spring2024,No,None,17.22
T0638,2024-09-20,Toyota,Camry,2021,Sedan,Diesel,Blue,68145,23,15673.35,83818.35,0,83818.35,37,Male,Gdansk,S187,27,AutumnSales,No,None,17.13
T0639,2024-07-09,Volkswagen,Passat,2022,SUV,Hybrid,White,110438,23,25400.74,135838.74,10,122254.87,47,Male,Gdansk,S109,65,SummerDeals,Yes,CreditPlus,17.57
T0640,2024-09-09,BMW,X5,2021,Hatchback,Hybrid,White,158343,23,36418.89,194761.89,5,185023.8,33,Female,Krakow,S126,69,SummerDeals,No,None,14.01
T0641,2024-11-23,Toyota,Corolla,2024,Sedan,Diesel,Silver,182531,23,41982.13,224513.13,0,224513.13,43,Female,Krakow,S192,52,Spring2024,Yes,LeasingPro,16.93
T0642,2024-10-14,Volkswagen,Passat,2022,Sedan,Petrol,Black,242810,23,55846.3,298656.3,7,277750.36,54,Female,Krakow,S197,56,AutumnSales,Yes,LeasingPro,11.02
T0643,2024-10-15,Ford,Mondeo,2023,SUV,Electric,Blue,95175,23,21890.25,117065.25,7,108870.68,64,Male,Gdansk,S173,47,AutumnSales,No,None,15.64
T0644,2024-08-06,Ford,Mondeo,2023,Coupe,Petrol,Silver,158659,23,36491.57,195150.57,0,195150.57,65,Female,Krakow,S148,71,None,Yes,CreditPlus,10.57
T0645,2024-12-20,BMW,X5,2022,SUV,Petrol,Black,80302,23,18469.46,98771.45999999999,0,98771.46,47,Male,Poznan,S142,7,Spring2024,Yes,CreditPlus,15.49
T0646,2024-08-16,Ford,Mondeo,2024,Sedan,Hybrid,Red,189061,23,43484.03,232545.03,3,225568.68,32,Female,Poznan,S129,38,Spring2024,No,None,5.48
T0647,2024-01-04,BMW,3 Series,2022,Coupe,Petrol,Black,169847,23,39064.81,208911.81,5,198466.22,38,Female,Wroclaw,S100,113,WinterClearance,No,None,8.55
T0648,2024-05-13,BMW,3 Series,2022,SUV,Electric,Red,169185,23,38912.55,208097.55,0,208097.55,30,Male,Poznan,S134,3,WinterClearance,Yes,LeasingPro,10.9
T0649,2024-12-08,Ford,Focus,2023,SUV,Diesel,Gray,180834,23,41591.82,222425.82,3,215753.05,65,Female,Gdansk,S193,67,AutumnSales,No,None,11.22
T0650,2024-04-05,Toyota,Camry,2022,Hatchback,Electric,Blue,153636,23,35336.28,188972.28,5,179523.67,69,Male,Poznan,S106,119,AutumnSales,Yes,LeasingPro,13.9
T0651,2024-07-30,Hyundai,i30,2024,SUV,Petrol,Black,221630,23,50974.9,272604.9,5,258974.65,53,Female,Warsaw,S122,32,WinterClearance,No,None,15.88
T0652,2024-06-30,Ford,Focus,2023,Hatchback,Petrol,Red,95733,23,22018.59,117751.59,10,105976.43,52,Female,Wroclaw,S133,102,None,No,None,18.52
T0653,2024-06-03,Hyundai,Tucson,2022,Hatchback,Hybrid,Silver,212025,23,48765.75,260790.75,0,260790.75,59,Male,Poznan,S102,51,AutumnSales,Yes,BankPolska,18.06
T0654,2024-10-10,Volkswagen,Passat,2023,SUV,Hybrid,Gray,123008,23,28291.84,151299.84,5,143734.85,52,Male,Krakow,S117,7,AutumnSales,No,None,15.65
T0655,2024-09-22,Hyundai,Tucson,2022,Coupe,Diesel,Blue,225434,23,51849.82,277283.82,3,268965.31,46,Female,Wroclaw,S186,38,None,No,None,18.89
T0656,2024-05-30,Hyundai,Tucson,2024,Coupe,Hybrid,Red,249673,23,57424.79,307097.79,0,307097.79,37,Female,Krakow,S196,92,AutumnSales,No,None,10.55
T0657,2024-08-04,Ford,Kuga,2021,Hatchback,Petrol,White,162931,23,37474.13,200405.13,0,200405.13,67,Female,Warsaw,S161,54,Spring2024,No,None,12.15
T0658,2024-01-31,Volkswagen,Tiguan,2024,Hatchback,Diesel,White,219047,23,50380.81,269427.81,0,269427.81,27,Female,Wroclaw,S164,79,None,Yes,BankPolska,6.32
T0659,2024-05-25,Toyota,RAV4,2021,SUV,Diesel,Black,66833,23,15371.59,82204.59,5,78094.36,67,Female,Wroclaw,S151,97,WinterClearance,Yes,CreditPlus,5.07
T0660,2024-12-30,Volkswagen,Tiguan,2024,Sedan,Electric,Silver,229601,23,52808.23,282409.23,3,273936.95,58,Female,Warsaw,S176,49,AutumnSales,Yes,None,12.23
T0661,2024-11-13,Toyota,RAV4,2020,SUV,Hybrid,White,108169,23,24878.87,133047.87,10,119743.08,56,Female,Krakow,S153,77,None,Yes,None,9.01
T0662,2024-11-15,Ford,Kuga,2023,Hatchback,Hybrid,White,135108,23,31074.84,166182.84,3,161197.35,33,Female,Gdansk,S101,13,Spring2024,Yes,BankPolska,7.15
T0663,2024-08-26,Volkswagen,Tiguan,2024,Sedan,Diesel,Blue,127645,23,29358.35,157003.35,3,152293.25,52,Female,Poznan,S118,30,WinterClearance,No,None,18.36
T0664,2024-12-18,Hyundai,i30,2021,Coupe,Hybrid,Silver,131544,23,30255.12,161799.12,7,150473.18,30,Male,Krakow,S176,38,Spring2024,No,None,6.55
T0665,2024-01-05,Ford,Mondeo,2022,Hatchback,Hybrid,Blue,148926,23,34252.98,183178.98,5,174020.03,46,Female,Krakow,S189,91,SummerDeals,Yes,None,5.57
T0666,2024-10-20,BMW,3 Series,2021,Hatchback,Petrol,Blue,147010,23,33812.3,180822.3,5,171781.18,56,Female,Wroclaw,S170,31,None,Yes,None,14.4
T0667,2024-01-25,Ford,Kuga,2021,Coupe,Hybrid,Gray,155155,23,35685.65,190840.65,5,181298.62,59,Female,Poznan,S111,74,None,Yes,BankPolska,12.28
T0668,2024-01-18,Volkswagen,Tiguan,2022,Sedan,Hybrid,Black,223653,23,51440.19,275093.19,5,261338.53,58,Female,Gdansk,S111,80,Spring2024,No,None,13.02
T0669,2024-10-26,Volkswagen,Golf,2020,SUV,Electric,Gray,234915,23,54030.45,288945.45,7,268719.27,45,Male,Gdansk,S165,107,None,No,None,19.23
T0670,2024-03-24,Hyundai,Tucson,2024,Coupe,Hybrid,Silver,196776,23,45258.48,242034.48,5,229932.76,61,Male,Gdansk,S143,33,SummerDeals,No,None,16.93
T0671,2024-02-18,BMW,3 Series,2022,Hatchback,Petrol,Silver,166382,23,38267.86,204649.86,5,194417.37,46,Male,Gdansk,S102,97,AutumnSales,No,None,13.85
T0672,2024-02-01,Toyota,Corolla,2023,SUV,Diesel,Black,146267,23,33641.41,179908.41,7,167314.82,62,Female,Warsaw,S179,113,None,No,None,5.59
T0673,2024-05-23,Ford,Kuga,2020,Coupe,Hybrid,Gray,159587,23,36705.01,196292.01,10,176662.81,65,Female,Wroclaw,S158,72,SummerDeals,No,None,15.6
T0674,2024-04-16,Toyota,Corolla,2021,Sedan,Diesel,Blue,128091,23,29460.93,157551.93,0,157551.93,32,Female,Poznan,S162,102,SummerDeals,Yes,BankPolska,14.29
T0675,2024-01-24,Toyota,Camry,2022,Hatchback,Petrol,Red,234682,23,53976.86,288658.86,0,288658.86,28,Male,Gdansk,S193,57,SummerDeals,No,None,14.03
T0676,2024-05-06,Toyota,Camry,2020,Sedan,Hybrid,Red,106258,23,24439.34,130697.34,10,117627.61,64,Female,Warsaw,S144,94,SummerDeals,No,None,16.03
T0677,2024-10-27,BMW,5 Series,2024,Sedan,Hybrid,Black,86198,23,19825.54,106023.54000000001,0,106023.54,58,Male,Warsaw,S149,40,SummerDeals,No,None,13.57
T0678,2024-03-25,Ford,Kuga,2022,SUV,Petrol,White,94355,23,21701.65,116056.65,3,112574.95,49,Male,Poznan,S102,15,None,No,None,15.48
T0679,2024-05-31,Hyundai,Tucson,2020,SUV,Hybrid,White,245614,23,56491.22,302105.22,7,280957.85,62,Male,Poznan,S139,96,WinterClearance,No,None,15.26
T0680,2024-07-20,Volkswagen,Passat,2021,SUV,Diesel,White,210919,23,48511.37,259430.37,5,246458.85,55,Female,Krakow,S125,29,Spring2024,Yes,AutoFin,7.46
T0681,2024-04-09,Volkswagen,Tiguan,2022,Sedan,Diesel,Blue,158366,23,36424.18,194790.18,10,175311.16,39,Female,Wroclaw,S143,47,WinterClearance,Yes,None,7.98
T0682,2024-10-13,Hyundai,i30,2024,Sedan,Petrol,Red,247616,23,56951.68,304567.68,0,304567.68,39,Male,Warsaw,S174,71,WinterClearance,No,None,5.47
T0683,2024-10-19,Volkswagen,Passat,2024,Hatchback,Diesel,Silver,188921,23,43451.83,232372.83000000002,10,209135.55,39,Male,Krakow,S128,91,SummerDeals,No,None,14.69
T0684,2024-08-18,BMW,5 Series,2022,Coupe,Hybrid,White,74754,23,17193.42,91947.42,5,87350.05,29,Female,Wroclaw,S184,114,SummerDeals,No,None,16.41
T0685,2024-10-25,Volkswagen,Tiguan,2021,Sedan,Petrol,Gray,201904,23,46437.92,248341.91999999998,5,235924.82,39,Female,Gdansk,S197,60,WinterClearance,No,None,8.25
T0686,2024-02-14,BMW,X5,2022,Sedan,Diesel,White,135244,23,31106.12,166350.12,0,166350.12,57,Female,Gdansk,S161,24,WinterClearance,Yes,CreditPlus,14.17
T0687,2024-07-06,BMW,3 Series,2023,SUV,Electric,Blue,136039,23,31288.97,167327.97,0,167327.97,35,Female,Warsaw,S153,68,WinterClearance,Yes,LeasingPro,10.14
T0688,2024-03-29,BMW,3 Series,2020,SUV,Petrol,Blue,108604,23,24978.92,133582.91999999998,0,133582.92,31,Female,Wroclaw,S160,13,AutumnSales,No,None,17.68
T0689,2024-11-23,Toyota,Corolla,2024,SUV,Petrol,Blue,249779,23,57449.17,307228.17,5,291866.76,40,Male,Krakow,S162,84,AutumnSales,Yes,CreditPlus,15.76
T0690,2024-03-07,BMW,5 Series,2023,Hatchback,Hybrid,Black,225504,23,51865.92,277369.92,3,269048.82,69,Female,Warsaw,S154,62,None,No,None,5.82
T0691,2024-02-11,Toyota,RAV4,2024,Coupe,Diesel,Silver,114448,23,26323.04,140771.04,3,136547.91,31,Male,Poznan,S100,5,SummerDeals,No,None,5.79
T0692,2024-02-04,Hyundai,i30,2023,SUV,Electric,Blue,188877,23,43441.71,232318.71,3,225349.15,49,Female,Wroclaw,S178,54,AutumnSales,No,None,16.87
T0693,2024-04-28,Ford,Kuga,2024,Sedan,Hybrid,Silver,223544,23,51415.12,274959.12,10,247463.21,39,Female,Gdansk,S182,8,WinterClearance,Yes,AutoFin,13.72
T0694,2024-03-23,Hyundai,Santa Fe,2020,Coupe,Hybrid,Silver,109896,23,25276.08,135172.08000000002,5,128413.48,46,Male,Gdansk,S181,14,Spring2024,No,None,16.96
T0695,2024-02-06,Volkswagen,Golf,2024,Hatchback,Hybrid,Red,247447,23,56912.81,304359.81,0,304359.81,40,Male,Krakow,S176,41,AutumnSales,No,None,8.29
T0696,2024-03-31,Toyota,Camry,2023,Coupe,Diesel,Gray,84581,23,19453.63,104034.63,5,98832.9,54,Female,Warsaw,S128,85,AutumnSales,Yes,CreditPlus,5.39
T0697,2024-12-07,Ford,Mondeo,2024,Sedan,Hybrid,Silver,245271,23,56412.33,301683.33,0,301683.33,27,Female,Poznan,S140,62,Spring2024,Yes,BankPolska,13.29
T0698,2024-04-01,Toyota,Camry,2020,SUV,Diesel,Gray,60796,23,13983.08,74779.08,3,72535.71,35,Female,Krakow,S192,96,SummerDeals,Yes,None,11.73
T0699,2024-12-21,Toyota,Corolla,2022,Coupe,Electric,Silver,235357,23,54132.11,289489.11,3,280804.44,59,Female,Warsaw,S150,104,WinterClearance,No,None,9.9
T0700,2024-01-23,Hyundai,Santa Fe,2024,Sedan,Hybrid,Black,170514,23,39218.22,209732.22,7,195050.96,25,Male,Warsaw,S152,82,AutumnSales,No,None,5.41
T0701,2024-12-11,Toyota,Camry,2024,SUV,Hybrid,Blue,139496,23,32084.08,171580.08000000002,0,171580.08,66,Male,Krakow,S121,91,AutumnSales,No,None,8.68
T0702,2024-08-07,Toyota,RAV4,2023,Hatchback,Electric,Gray,90460,23,20805.8,111265.8,0,111265.8,30,Female,Poznan,S165,17,SummerDeals,Yes,CreditPlus,5.52
T0703,2024-10-07,Volkswagen,Passat,2022,Hatchback,Electric,Silver,249524,23,57390.52,306914.52,10,276223.07,64,Male,Poznan,S128,104,WinterClearance,Yes,BankPolska,19.88
T0704,2024-05-22,BMW,5 Series,2020,Coupe,Diesel,Red,82800,23,19044.0,101844.0,7,94714.92,27,Female,Krakow,S109,77,SummerDeals,Yes,None,18.0
T0705,2024-07-29,BMW,5 Series,2021,SUV,Petrol,Blue,126354,23,29061.42,155415.41999999998,3,150752.96,35,Male,Krakow,S119,34,WinterClearance,Yes,None,12.62
T0706,2024-01-09,BMW,5 Series,2023,Hatchback,Petrol,Red,181315,23,41702.45,223017.45,10,200715.71,53,Female,Krakow,S163,108,AutumnSales,No,None,11.22
T0707,2024-07-10,Volkswagen,Passat,2021,Coupe,Diesel,Black,102686,23,23617.78,126303.78,7,117462.52,63,Female,Gdansk,S111,81,None,No,None,12.15
T0708,2024-08-26,Ford,Focus,2021,Sedan,Diesel,Gray,96978,23,22304.94,119282.94,10,107354.65,50,Male,Gdansk,S131,119,None,No,None,9.39
T0709,2024-01-06,BMW,5 Series,2022,Sedan,Diesel,White,187070,23,43026.1,230096.1,7,213989.37,46,Female,Warsaw,S122,109,None,No,None,6.86
T0710,2024-09-30,Volkswagen,Passat,2024,Hatchback,Petrol,Red,167748,23,38582.04,206330.04,3,200140.14,33,Female,Krakow,S199,95,AutumnSales,No,None,12.77
T0711,2024-07-27,BMW,X5,2023,Sedan,Hybrid,White,115845,23,26644.35,142489.35,7,132515.1,33,Male,Wroclaw,S163,2,WinterClearance,Yes,BankPolska,10.89
T0712,2024-11-21,Hyundai,Santa Fe,2023,Coupe,Diesel,Blue,247202,23,56856.46,304058.46,0,304058.46,37,Female,Gdansk,S136,37,SummerDeals,Yes,None,9.19
T0713,2024-07-26,Volkswagen,Tiguan,2020,SUV,Diesel,Gray,188867,23,43439.41,232306.41,0,232306.41,50,Female,Warsaw,S166,68,None,Yes,BankPolska,8.08
T0714,2024-03-31,Hyundai,Tucson,2022,Coupe,Hybrid,Gray,66853,23,15376.19,82229.19,10,74006.27,45,Female,Wroclaw,S164,91,WinterClearance,No,None,19.76
T0715,2024-02-08,Volkswagen,Golf,2023,Sedan,Hybrid,Silver,78933,23,18154.59,97087.59,3,94174.96,26,Male,Poznan,S111,92,SummerDeals,No,None,16.66
T0716,2024-01-01,Volkswagen,Passat,2021,SUV,Diesel,Silver,83026,23,19095.98,102121.98,7,94973.44,57,Male,Wroclaw,S113,27,WinterClearance,Yes,LeasingPro,15.41
T0717,2024-03-06,BMW,3 Series,2023,Sedan,Petrol,Silver,191813,23,44116.99,235929.99,10,212336.99,46,Male,Gdansk,S108,97,SummerDeals,Yes,LeasingPro,14.56
T0718,2024-06-14,BMW,5 Series,2020,Coupe,Petrol,Blue,199132,23,45800.36,244932.36,0,244932.36,68,Male,Krakow,S138,28,WinterClearance,Yes,None,5.4
T0719,2024-09-06,Ford,Kuga,2023,Hatchback,Hybrid,Black,223221,23,51340.83,274561.83,0,274561.83,70,Male,Gdansk,S193,106,WinterClearance,No,None,5.13
T0720,2024-08-19,BMW,5 Series,2022,Coupe,Electric,Silver,104118,23,23947.14,128065.14,0,128065.14,35,Male,Poznan,S157,110,AutumnSales,No,None,19.2
T0721,2024-04-19,Hyundai,Tucson,2022,Sedan,Electric,Gray,159288,23,36636.24,195924.24,7,182209.54,47,Male,Krakow,S175,29,None,Yes,None,17.04
T0722,2024-04-12,BMW,3 Series,2023,SUV,Hybrid,Red,120501,23,27715.23,148216.23,3,143769.74,47,Male,Wroclaw,S196,73,Spring2024,No,None,5.42
T0723,2024-09-01,Toyota,RAV4,2021,SUV,Diesel,Red,209699,23,48230.77,257929.77,5,245033.28,34,Female,Krakow,S111,57,AutumnSales,No,None,13.55
T0724,2024-12-31,Volkswagen,Tiguan,2021,Coupe,Petrol,Gray,201666,23,46383.18,248049.18,5,235646.72,69,Male,Wroclaw,S185,88,AutumnSales,No,None,8.69
T0725,2024-06-09,Toyota,Camry,2020,Hatchback,Electric,Blue,136126,23,31308.98,167434.98,7,155714.53,38,Female,Poznan,S142,41,WinterClearance,No,None,11.99
T0726,2024-12-10,Volkswagen,Golf,2022,Coupe,Petrol,Blue,187009,23,43012.07,230021.07,3,223120.44,38,Female,Gdansk,S123,101,SummerDeals,Yes,BankPolska,16.44
T0727,2024-10-05,Toyota,Camry,2021,Sedan,Petrol,Gray,244194,23,56164.62,300358.62,5,285340.69,68,Female,Wroclaw,S142,100,None,No,None,19.35
T0728,2024-07-02,Hyundai,Santa Fe,2022,SUV,Diesel,Red,69862,23,16068.26,85930.26,7,79915.14,49,Male,Gdansk,S173,5,AutumnSales,Yes,None,13.82
T0729,2024-01-12,Hyundai,Santa Fe,2021,Hatchback,Petrol,White,220618,23,50742.14,271360.14,0,271360.14,70,Female,Gdansk,S104,30,Spring2024,Yes,LeasingPro,14.57
T0730,2024-06-01,Toyota,Camry,2021,SUV,Diesel,Red,144583,23,33254.09,177837.09,10,160053.38,70,Female,Poznan,S136,66,AutumnSales,Yes,LeasingPro,15.67
T0731,2024-02-28,Hyundai,Tucson,2023,Coupe,Hybrid,White,82006,23,18861.38,100867.38,5,95824.01,63,Male,Wroclaw,S155,119,AutumnSales,Yes,BankPolska,15.35
T0732,2024-10-24,Ford,Mondeo,2024,Coupe,Diesel,White,202571,23,46591.33,249162.33000000002,5,236704.21,25,Male,Wroclaw,S147,76,AutumnSales,Yes,AutoFin,16.48
T0733,2024-01-22,Hyundai,Tucson,2020,SUV,Hybrid,Blue,114042,23,26229.66,140271.66,10,126244.49,29,Female,Poznan,S163,36,None,No,None,13.03
T0734,2024-07-23,Volkswagen,Passat,2021,Hatchback,Diesel,Blue,146591,23,33715.93,180306.93,3,174897.72,44,Male,Gdansk,S152,32,WinterClearance,Yes,None,16.18
T0735,2024-10-12,Ford,Kuga,2022,Sedan,Hybrid,Blue,198188,23,45583.24,243771.24,0,243771.24,33,Female,Poznan,S199,73,Spring2024,Yes,AutoFin,12.47
T0736,2024-01-28,Ford,Focus,2023,Sedan,Petrol,Gray,185818,23,42738.14,228556.14,3,221699.46,31,Female,Gdansk,S136,25,SummerDeals,Yes,LeasingPro,15.74
T0737,2024-06-04,Hyundai,Santa Fe,2022,SUV,Petrol,Silver,128061,23,29454.03,157515.03,7,146488.98,56,Male,Poznan,S196,38,None,No,None,16.51
T0738,2024-12-31,BMW,5 Series,2021,SUV,Hybrid,White,94888,23,21824.24,116712.24,5,110876.63,51,Male,Wroclaw,S130,92,SummerDeals,No,None,8.96
T0739,2024-06-21,Hyundai,i30,2022,SUV,Diesel,Red,150064,23,34514.72,184578.72,7,171658.21,56,Female,Krakow,S170,55,AutumnSales,Yes,AutoFin,16.18
T0740,2024-05-25,Toyota,Camry,2023,Sedan,Electric,Gray,60637,23,13946.51,74583.51,7,69362.66,46,Male,Wroclaw,S133,116,Spring2024,Yes,AutoFin,8.27
T0741,2024-07-08,Toyota,Corolla,2024,Hatchback,Electric,Black,246677,23,56735.71,303412.71,0,303412.71,66,Female,Warsaw,S135,54,SummerDeals,No,None,8.75
T0742,2024-06-19,Volkswagen,Golf,2020,SUV,Petrol,Black,128192,23,29484.16,157676.16,0,157676.16,46,Male,Wroclaw,S129,18,SummerDeals,No,None,8.45
T0743,2024-07-25,Hyundai,Santa Fe,2021,Sedan,Hybrid,Blue,152355,23,35041.65,187396.65,7,174278.88,62,Male,Krakow,S135,114,None,Yes,None,9.74
T0744,2024-02-24,Ford,Kuga,2020,SUV,Electric,Black,111083,23,25549.09,136632.09,0,136632.09,51,Male,Krakow,S124,1,AutumnSales,Yes,None,12.74
T0745,2024-02-01,Toyota,Corolla,2024,Hatchback,Electric,White,83006,23,19091.38,102097.38,0,102097.38,52,Male,Poznan,S183,13,Spring2024,No,None,17.68
T0746,2024-11-12,Hyundai,Santa Fe,2022,Sedan,Electric,Silver,231336,23,53207.28,284543.28,10,256088.95,45,Female,Poznan,S189,96,SummerDeals,No,None,12.13
T0747,2024-06-30,BMW,3 Series,2020,Sedan,Petrol,Silver,194113,23,44645.99,238758.99,5,226821.04,28,Female,Wroclaw,S181,22,WinterClearance,Yes,CreditPlus,16.11
